Geneid	SRR1573504	SRR1573505	SRR1573506	SRR1573507	SRR1573508	SRR1573509	SRR1573510	SRR1573511	SRR1573512	SRR1573513	SRR1573514	SRR1573515	SRR1573516	SRR1573517	SRR1573518	SRR1573519	SRR1573520	SRR1573521	SRR1573522	SRR1573523	SRR1573524	SRR1573525	SRR1573526	SRR1573527
gene-LOC103636156	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	32	0	16	80	0	0	0	0	0
gene-LOC103637397	26	7	8	0	11	0	0	4	0	3	0	0	0	0	4	3	0	8	0	0	0	17	0	0
gene-LOC100192681	1532	718	935	2048	718	2774	498	672	515	1821	647	1110	549	490	1850	515	400	288	536	168	1114	157	644	475
gene-LOC100281053	233	278	185	305	329	595	96	44	62	293	77	133	127	82	334	387	155	162	165	78	531	8	30	42
gene-LOC103636158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636157	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636159	964	572	542	745	230	1086	308	355	178	944	295	557	382	355	979	2272	815	1553	580	143	857	378	907	931
gene-LOC118473222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636160	0	0	10	0	6	88	4	0	12	10	0	17	6	0	10	0	0	0	0	0	0	0	0	0
gene-LOC100275629	678	215	312	555	230	1308	197	248	159	558	314	540	330	338	999	924	578	300	378	72	567	147	963	542
gene-LOC103636163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636162	1434	625	542	869	351	1507	306	623	247	977	620	903	446	348	1631	589	230	171	238	76	365	145	846	168
gene-LOC100282084	13466	2743	5865	6272	2468	10483	1262	2399	1264	11498	3393	3579	2015	2692	6369	2644	832	1804	658	408	1864	610	1824	732
gene-LOC103636164	236	76	73	26	104	139	25	4	18	62	34	63	70	74	110	4	0	0	0	20	297	0	1	0
gene-LOC100382416	2896	1377	1592	3185	1121	4456	943	1182	817	3203	1841	2684	1187	1294	4414	1862	376	637	431	78	467	190	308	485
gene-LOC109941411	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC101202705	15193	6274	6891	16190	5371	13361	3729	5249	3558	9051	3398	5431	2641	2365	8892	6126	1302	3212	1757	899	4969	1384	4029	2013
gene-LOC103636166	0	0	0	0	0	0	0	0	0	4	2	2	0	0	2	0	0	0	0	0	0	0	0	0
gene-LOC100275164	859	508	466	289	78	307	298	188	190	142	22	51	32	25	210	486	94	275	162	22	193	11	687	413
gene-LOC100384340	175	110	67	256	96	378	109	92	72	266	183	261	105	139	456	181	0	12	134	41	4	32	69	150
gene-LOC100279197	4559	1552	1836	2415	1391	5595	1576	1277	732	3493	1289	2458	1873	2187	3743	3149	1239	1467	597	328	1208	753	854	1420
gene-LOC111589932	0	6	0	47	0	2	7	0	0	0	15	7	2	4	3	2	0	0	0	0	0	0	0	0
gene-LOC100282650	913	356	329	506	330	698	209	287	128	640	391	461	232	220	525	243	189	176	198	83	216	100	248	178
gene-LOC100381560	693	395	413	822	375	1175	256	406	155	477	455	703	380	353	979	747	85	180	253	72	244	64	458	167
gene-LOC103636167	67	20	52	20	8	59	12	27	39	70	25	87	47	16	176	70	1	16	0	2	3	2	84	19
gene-LOC100193706	9577	3716	3359	11258	3846	10696	2761	2920	2187	4682	2630	3514	2699	1688	5412	2714	797	924	1158	686	3083	1024	2539	1500
gene-LOC103636169	923	419	363	798	286	918	237	377	180	482	270	447	303	191	648	326	24	135	125	55	214	50	206	81
gene-LOC100191464	1290	732	1183	1236	1655	4145	684	413	863	1723	904	1254	914	684	1669	1582	283	1373	1340	330	1520	261	1732	741
gene-LOC100283392	22401	5678	6500	25274	5926	11920	4650	8724	4040	6727	2127	3164	1929	1358	7811	8522	2299	3859	1746	869	6383	2365	7271	4456
gene-LOC103637401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100276929	354	155	161	422	183	644	105	148	158	325	176	269	133	148	365	17	0	121	74	27	31	75	262	244
gene-LOC109941598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC109941466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103637403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100193994	27323	9456	9189	26309	12229	30522	6070	4984	4459	14455	6509	9803	6390	6171	19945	10238	1977	5521	5332	1547	7991	1583	5025	2581
gene-LOC100281294	90	8	32	100	15	51	16	48	21	45	26	20	8	14	49	1	2	32	0	4	20	0	10	0
gene-LOC103637404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100274848	2	14	6	8	5	2	2	0	0	8	8	2	4	0	4	0	0	0	0	0	0	24	0	0
gene-LOC778433	1733	1163	824	2082	933	2983	645	379	678	1714	969	1525	773	627	2619	1559	371	533	846	236	2003	234	901	919
gene-LOC100286220	3174	1430	1986	2108	779	2086	815	947	598	1401	582	783	686	447	1223	708	122	479	117	76	360	91	366	171
gene-LOC103636175	1374	386	723	2036	586	1567	456	677	457	1115	693	1172	660	619	1609	862	116	277	449	135	927	172	905	180
gene-LOC118473154	173	88	120	140	128	326	80	31	47	353	198	265	283	291	506	183	21	19	167	9	32	14	545	217
gene-LOC100193604	1081	664	683	674	366	634	495	282	350	613	156	309	333	198	656	715	82	340	20	65	324	365	1069	599
gene-LOC103636178	1	2	0	0	0	6	4	12	3	0	0	0	0	0	2	0	0	0	2	0	0	0	0	30
gene-LOC100191961	3766	1561	1364	3194	1365	4671	1093	1785	645	2068	1368	2451	793	1123	3959	1878	761	588	484	210	1683	576	1304	640
gene-LOC100193454	689	211	177	640	234	465	227	392	182	230	214	304	172	132	524	310	10	81	134	57	34	16	121	88
gene-LOC103636179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC103636181	4810	1612	2296	4393	2003	6555	1318	2195	1016	3060	1383	2540	1111	1299	4364	2005	742	836	905	310	2421	666	1568	1127
gene-LOC100285251	1966	417	560	1788	547	1277	288	577	198	563	274	411	222	140	593	327	71	163	212	44	298	64	140	282
gene-LOC100194279	5342	1061	1293	4637	1275	5068	776	1985	643	4261	2350	4091	2151	1407	5302	2389	423	770	1878	338	2013	252	968	1010
gene-LOC103636183	0	0	0	2	2	2	0	0	0	4	0	0	0	0	2	12	2	0	0	0	0	0	0	0
gene-LOC109941926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636185	3082	1212	1446	1300	986	3775	868	1070	689	2348	1490	2886	1619	1773	3838	1549	214	268	739	119	672	385	761	252
gene-LOC100382477	7779	2903	2663	5341	3134	7546	1985	2412	1154	4552	2309	3251	2109	2002	5301	4513	600	1501	1540	580	2565	335	2376	651
gene-TRNAD-GUC-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100277147	739	454	338	439	316	1095	323	273	174	560	298	376	175	196	762	286	18	209	99	57	448	11	145	193
gene-LOC103636187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636189	8	15	0	66	97	82	0	0	4	2	0	0	0	2	4	8	1	0	0	6	0	0	0	0
gene-LOC100191450	6930	3582	2831	10286	3697	7638	1806	2134	1963	3309	1743	1800	1105	986	3395	2815	482	1285	1346	498	1759	728	2084	738
gene-LOC100282425	55	13	147	1	22	331	62	14	25	32	19	76	22	19	84	0	0	0	0	0	0	0	0	0
gene-LOC103636190	120	61	73	94	64	208	72	26	44	92	38	104	65	60	151	75	56	53	20	19	71	18	57	20
gene-LOC100279742	3255	1679	1708	2346	1365	4571	935	1188	902	2697	1324	2320	1175	1201	3543	1597	59	632	330	123	1333	310	729	445
gene-LOC103636191	0	2	8	0	0	0	6	0	0	12	0	4	8	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100382242	1356	647	1124	1220	515	1299	279	242	323	764	446	641	393	257	813	548	182	512	265	45	264	172	416	71
gene-LOC100273686	134	155	190	133	164	336	56	34	44	154	49	53	38	42	106	43	40	17	0	12	69	4	0	30
gene-LOC541975	2674	1038	872	2109	739	3488	535	1050	542	2193	1545	3081	1074	1378	3894	1021	402	315	569	118	388	58	425	298
gene-LOC103636193	2410	1022	1232	1581	821	2274	521	288	506	860	580	1383	534	732	1762	1304	196	414	799	94	428	169	281	465
gene-LOC100285590	1282	298	326	693	308	622	143	546	192	543	245	295	150	140	593	189	28	111	6	19	38	19	54	130
gene-LOC100273535	536	191	332	173	212	415	236	224	251	809	254	383	479	351	1108	159	109	140	68	53	136	79	69	66
gene-LOC118473155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100384648	77	20	48	24	10	18	0	12	0	10	8	8	7	11	34	49	8	10	0	0	0	0	57	0
gene-LOC103636194	86	8	15	8	3	12	4	2	3	11	4	7	3	10	23	36	0	0	0	0	0	0	0	0
gene-LOC103636195	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100273085	857	417	601	63	24	32	151	130	83	226	68	151	64	58	312	112	38	68	0	6	0	0	0	16
gene-LOC100279514	6	11	12	8	15	29	17	0	6	12	13	19	6	12	56	0	0	9	0	0	0	0	0	0
gene-LOC100194310	157	105	68	198	61	258	26	80	58	123	135	177	67	61	342	163	13	44	28	27	100	23	62	70
gene-LOC118473156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100382798	3347	2314	1536	2461	1740	3963	1013	1203	682	2491	1777	2593	1037	1265	3955	1316	333	813	202	151	1044	193	764	384
gene-LOC100275237	813	946	686	356	440	828	547	174	194	506	154	239	250	187	629	1077	375	681	78	26	41	106	310	176
gene-LOC100285775	570	215	156	160	35	114	72	385	95	299	192	227	127	89	435	130	90	19	25	7	77	0	83	114
gene-LOC103636196	0	0	6	8	0	6	6	32	0	12	15	4	2	6	36	0	0	0	0	0	0	0	0	0
gene-LOC100502288	73	40	60	20	20	44	0	10	29	57	64	82	44	51	142	8	0	6	0	0	9	0	0	2
gene-LOC103626167	266	149	249	54	19	97	29	44	231	90	21	39	22	25	55	271	51	161	1	0	0	78	29	39
gene-LOC103636197	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636198	4	4	5	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0
gene-LOC100282545	3507	1071	1501	4831	1573	4012	805	739	724	1797	885	1916	1013	890	2545	1899	177	1003	587	216	1995	439	998	447
gene-LOC109941468	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100275694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC118473157	308	62	126	332	78	320	36	107	36	321	294	301	226	123	505	120	0	3	8	10	52	0	368	296
gene-LOC103636201	0	0	0	0	0	0	0	0	0	2	198	1	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC103636202	30	6	27	30	4	4	0	0	0	11	3	2	0	4	0	0	0	0	0	0	0	0	0	0
gene-LOC103636205	0	2	2	3	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636204	3145	1315	1470	4328	1294	3134	827	1201	845	1974	1113	1957	686	781	2635	1484	366	628	613	241	808	171	1226	435
gene-LOC107546755	3	8	7	11	24	38	6	0	0	17	3	7	2	4	26	0	0	2	0	0	0	0	0	0
gene-LOC100284246	4530	1752	2143	4696	1645	5109	1257	2156	767	2746	1300	1910	834	830	3115	2300	337	898	832	314	2164	302	1606	667
gene-LOC100283088	666	353	303	431	186	750	418	378	153	930	334	389	284	160	1036	349	369	122	36	40	505	87	522	256
gene-LOC100282630	10758	14111	7911	5423	9986	20373	9548	2669	3700	9731	5351	7839	5967	5316	16231	16707	6191	6986	6847	2226	14247	2895	7317	5114
gene-LOC100383427	2219	822	977	2606	636	1884	573	794	345	624	306	548	417	359	787	626	270	415	333	162	610	140	313	202
gene-LOC111590039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636207	979	607	664	544	401	1394	502	304	299	1018	468	763	623	347	1100	1352	355	321	541	306	1772	505	726	347
gene-LOC103637414	0	4	0	18	11	44	4	0	14	11	2	2	0	0	8	0	0	0	0	2	0	0	0	0
gene-LOC107403149	38	3	19	27	37	61	12	17	22	36	14	22	1	0	29	4	6	2	0	4	0	0	5	0
gene-LOC103636208	0	2	18	8	5	23	12	0	62	3	1	2	0	0	6	0	0	0	0	2	13	0	8	2
gene-LOC100282955	1462	412	1684	8	1162	5068	1449	366	776	1043	228	1314	1196	804	2070	0	0	0	0	0	0	0	0	0
gene-LOC100276476	3120	1051	849	2175	886	3193	592	878	509	2746	1419	2454	1479	1430	3520	1783	839	845	743	128	757	133	1135	395
gene-LOC100273718	38	62	67	29	48	218	51	6	38	107	39	86	49	9	94	0	0	28	0	0	0	27	0	0
gene-LOC100216840	42	7	3	0	2	4	2	0	3	2	2	0	6	2	6	25	9	13	44	4	0	0	2	11
gene-LOC109941505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636210	21	38	49	203	123	635	41	0	16	56	50	125	42	44	132	5	0	0	32	24	72	0	0	0
gene-LOC103636211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636213	6	4	0	1	1	9	2	2	2	5	4	2	5	5	8	0	0	0	0	0	1	0	1	0
gene-LOC103636214	870	309	393	400	112	493	124	105	58	383	269	360	156	126	625	391	115	181	100	43	289	116	81	7
gene-LOC100283728	8	9	0	2	0	0	10	0	2	4	3	0	0	1	14	0	0	0	0	0	0	0	0	0
gene-LOC100192004	809	202	310	800	350	767	183	451	202	355	204	321	184	204	632	533	80	337	231	47	435	137	319	295
gene-LOC111589947	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100272707	16099	5791	5825	9496	4225	13906	4034	5631	2887	9280	4597	8515	4787	4446	10450	9225	2530	4390	2755	938	6213	1673	4796	2988
gene-LOC103636216	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636218	0	0	4	2	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1
gene-LOC111589939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100276635	3374	1210	1255	2645	1076	3160	646	1434	584	2405	2100	3004	1164	1596	3986	1255	310	612	320	138	741	342	795	416
gene-LOC109941450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100384655	2749	1544	1108	2313	1471	4000	799	433	670	2504	1830	2787	1466	1401	4500	2337	736	1086	740	459	1149	190	1156	576
gene-LOC103636219	825	308	402	685	289	991	271	486	215	495	417	361	231	187	393	351	83	225	163	82	152	91	458	228
gene-LOC103636220	555	192	235	422	133	672	168	365	161	267	269	351	129	126	691	193	18	135	99	6	59	19	84	71
gene-LOC100285766	159	45	77	3	10	14	18	19	39	37	16	38	51	21	48	63	0	76	0	0	18	0	0	8
gene-LOC100192626	4675	1722	1904	4901	2519	5848	1250	1088	1033	3335	1520	2244	1255	1008	4390	1771	426	1095	947	212	1392	243	731	490
gene-LOC542123	1132	431	486	692	331	1180	264	489	240	552	286	412	271	223	806	757	253	235	278	50	735	96	519	324
gene-LOC100283890	8220	2752	2426	4214	1804	4949	1452	1938	1216	4367	2109	3112	1978	1671	5076	2731	1229	1558	1577	294	2388	398	1711	1140
gene-LOC100216812	26033	12299	11138	20519	12992	44854	10084	6975	5636	25855	13666	24481	17519	20123	33382	20801	5283	9204	8384	2971	10756	3123	11570	6443
gene-LOC100282481	1489	583	722	938	583	1946	424	618	361	716	330	509	201	268	793	916	365	289	197	54	153	39	193	108
gene-LOC100284704	3920	1832	1828	2481	3127	6748	1647	1156	765	2317	2307	3132	1794	2221	4467	3847	1719	2333	1760	509	2886	587	1973	1326
gene-LOC103636223	1014	531	442	579	222	1237	439	674	301	787	492	567	245	315	1379	578	148	145	166	32	170	163	214	168
gene-LOC103636224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636225	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gene-LOC109941637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC541934	54599	16126	15242	33978	13674	44328	9935	20501	7209	38495	19104	27987	13318	13945	52105	19596	5033	8495	8158	2922	16630	3370	10833	6630
gene-LOC100279289	7435	3010	2104	5118	2578	5409	1867	1763	1471	4423	2990	3884	2200	1727	5190	3084	512	1320	1284	342	2346	469	1982	530
gene-LOC103636227	2	0	2	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0
gene-LOC100278855	1073	566	385	1532	644	1221	452	515	229	876	510	772	398	388	1481	127	192	55	14	4	0	8	137	0
gene-LOC100272998	452	267	181	596	185	744	73	77	127	513	306	441	268	210	603	226	298	124	197	35	209	84	312	6
gene-LOC100285801	454	162	131	455	90	592	112	114	113	982	406	461	199	169	502	303	57	51	65	21	128	28	279	208
gene-LOC103637421	0	2	0	0	0	2	0	0	0	2	0	0	0	0	2	4	0	2	0	0	0	0	0	0
gene-LOC103636228	56	20	55	29	9	16	30	0	5	15	10	20	4	12	14	48	0	0	0	0	0	0	0	13
gene-LOC103637423	972	450	556	694	442	2193	444	335	297	1058	560	1151	462	512	1552	599	87	93	263	57	205	15	15	356
gene-LOC103636230	2029	992	1313	1822	1251	3291	690	569	530	1548	794	1041	634	596	1825	1668	377	414	523	174	687	483	228	326
gene-LOC100193973	2212	1038	1146	1705	1033	2902	709	749	473	1312	453	683	289	318	1063	507	78	357	165	53	284	274	797	431
gene-LOC100217244	32	19	38	26	16	56	16	0	13	21	18	28	8	10	44	0	0	2	0	0	0	0	0	0
gene-LOC113219473	2837	1299	1121	2804	1156	2612	935	720	644	1477	1167	1785	1272	759	2344	2061	587	915	361	166	1325	335	989	675
gene-LOC100277060	1574	642	849	1263	560	2037	513	716	385	931	438	790	300	415	1590	363	234	300	168	69	193	107	220	151
gene-LOC100381876	98	38	46	73	40	139	31	61	45	97	74	100	34	46	113	49	13	27	0	0	0	0	29	0
gene-LOC100193403	587	254	117	574	131	488	77	102	70	309	131	245	83	114	432	399	91	134	78	41	48	65	38	11
gene-LOC103636232	2219	1281	1244	1525	701	2251	642	930	567	1165	494	664	428	312	1504	1102	503	519	153	64	411	96	589	365
gene-LOC103637427	120	50	49	29	74	57	36	30	60	87	15	55	16	26	79	93	8	2	0	2	2	0	3	0
gene-LOC103636233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100273362	784	668	377	905	360	1793	275	274	293	1474	938	1400	1107	592	1634	1090	5	309	217	108	217	16	797	345
gene-LOC103636236	231	87	57	35	27	22	40	2	21	37	21	29	22	12	56	17	57	61	0	1	0	0	0	0
gene-LOC100127013	32240	14938	15313	25864	15347	35029	9939	8958	6754	21532	6413	8942	6648	5641	18269	14592	3223	7593	5086	2152	9511	2310	7175	3387
gene-LOC100191227	2	6	0	68	50	42	3	4	5	70	67	201	84	23	30	35	0	0	49	2	35	61	0	0
gene-LOC541958	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100272846	2455	952	1113	2200	652	1926	716	569	520	1617	874	1468	975	803	2167	1099	230	692	243	114	851	268	671	259
gene-LOC103637431	0	0	0	0	0	4	0	0	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0
gene-LOC100285164	3	4	7	26	13	42	12	5	10	1	1	0	0	6	19	11	0	0	0	0	0	0	0	0
gene-LOC542641	165338	68657	58549	64588	38970	80265	48678	39834	24275	65510	25757	50195	36518	31168	73197	97884	30705	39889	23886	7943	54255	16553	43678	30570
gene-LOC103636240	2496	840	1210	2068	978	2815	623	532	444	1539	814	1220	739	699	2033	897	246	564	1176	156	883	412	367	276
gene-LOC103637433	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
gene-LOC103636242	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
gene-LOC103637434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636243	524	265	334	628	307	1192	254	192	141	616	391	695	307	360	1251	409	83	210	295	20	38	91	20	179
gene-LOC103636244	1326	353	309	541	203	833	151	695	122	804	578	1080	525	668	1142	339	123	398	123	55	154	198	51	123
gene-LOC103636245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100216936	23	16	23	8	6	10	10	4	12	31	21	42	44	12	69	15	160	0	0	0	6	0	0	0
gene-LOC100273643	7602	4357	4334	4346	3009	6425	2734	2326	1922	4574	2291	3598	2001	1981	5898	6153	751	4136	1654	585	4359	1281	3238	2368
gene-LOC103636246	0	0	6	0	1	98	0	0	6	193	55	0	0	14	0	0	0	0	0	0	0	0	0	0
gene-LOC109941645	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636248	3185	1270	1601	2812	972	4135	925	508	697	2167	1146	2040	1564	1580	2851	2052	490	1249	561	240	680	287	245	468
gene-LOC100286341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC103636251	1078	487	476	454	340	941	347	381	183	242	180	322	188	218	641	770	100	249	242	116	374	26	335	144
gene-LOC100283913	1920	2080	1640	2023	1087	4000	887	334	669	3293	1872	3520	2072	1868	4307	1720	137	1152	406	102	848	277	666	506
gene-LOC100192730	102	14	22	149	29	94	33	61	42	116	57	60	52	13	105	169	123	25	1	2	7	7	181	4
gene-LOC103636252	1477	561	891	1582	640	3249	456	639	349	1399	668	1108	585	682	2031	632	108	397	601	188	721	77	252	215
gene-LOC118473227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC109943412	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC109943413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC109942025	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100193395	392	141	70	118	98	186	134	73	44	32	49	47	30	33	91	87	23	66	0	15	5	2	29	52
gene-LOC100286237	6018	3201	2231	3831	1918	6107	1824	1232	1303	2945	2198	2880	1582	1649	5619	2570	407	1136	623	297	1387	476	1088	930
gene-LOC103636253	451	367	261	265	181	788	311	77	143	576	404	811	308	286	828	101	0	149	41	17	307	101	78	70
gene-LOC100193426	1303	643	641	1045	798	1593	713	342	558	1087	389	668	437	457	1151	1816	131	828	150	136	543	184	568	551
gene-LOC100192827	1271	520	753	976	464	3112	905	362	346	1246	348	851	417	323	2557	542	336	109	477	102	784	128	335	101
gene-LOC118473159	3	0	1	2	0	12	0	0	1	20	4	10	5	0	6	0	0	0	0	0	0	0	0	0
gene-LOC100281761	1177	433	707	759	304	956	259	394	146	707	382	582	293	279	1117	354	39	275	0	0	65	105	7	30
gene-LOC100275940	47210	12114	11783	34697	10089	25720	8624	15051	6967	28702	10736	14928	8007	6748	31540	15321	4966	7263	5795	1675	8752	3624	9635	7199
gene-LOC100282148	1449	1390	760	830	631	1984	862	655	259	1608	1579	2639	1881	1642	3406	2723	728	602	758	237	1089	414	1762	554
gene-LOC103637436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100192605	129	104	29	101	111	224	73	20	62	49	29	55	49	20	133	2	0	0	30	0	0	0	0	0
gene-LOC103636254	5608	1788	1692	3211	1696	5549	1328	872	1043	3004	1660	2562	1746	1704	4232	2860	985	972	1554	386	2557	642	832	676
gene-LOC100284189	892	1493	835	876	1103	2327	757	403	412	1098	743	934	820	626	1633	964	288	680	515	184	1326	141	1098	436
gene-LOC103636258	1647	643	381	741	392	1241	411	595	261	827	666	986	451	507	1845	897	42	392	186	55	200	115	432	181
gene-LOC103636256	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC100285575	1313	571	404	1195	429	1089	313	553	187	1171	667	1016	662	399	1564	531	401	304	299	96	802	268	559	318
gene-LOC541893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC100381463	10546	7091	6799	8515	4303	12089	5083	3902	2631	7214	3822	5228	3946	2753	8173	6247	1145	2584	1573	657	3712	1295	2572	1839
gene-LOC100283086	314	105	124	335	90	175	125	90	70	58	37	79	29	28	114	213	45	109	131	27	127	103	264	107
gene-LOC100193530	1274	579	432	1073	352	830	316	759	182	365	224	278	91	85	505	268	70	141	33	58	397	94	211	88
gene-LOC100280185	3490	1325	1525	5800	1969	4565	1167	642	903	3599	1339	2397	1170	1020	3277	2972	700	1390	1738	448	1401	268	2436	934
gene-LOC100283872	2628	982	986	1722	912	2363	889	1073	559	1718	936	1694	1201	1112	2149	4077	549	1847	716	212	1274	1019	1398	827
gene-LOC100382442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100193795	518	609	590	572	563	1045	602	388	503	1334	398	610	386	369	1023	265	57	69	221	54	340	101	641	294
gene-LOC100381392	6648	2458	1636	4498	1239	4644	1046	642	1192	4075	3160	4703	2483	2378	7871	3633	1835	1707	2230	736	2150	691	1932	1690
gene-LOC100280967	248	122	143	428	115	221	72	50	66	33	10	33	31	25	124	49	4	60	10	18	136	84	118	59
gene-LOC100273958	10492	5997	5041	8131	4983	8271	4570	3987	2828	3356	2243	2947	2636	1936	5662	6477	1051	4019	946	497	2825	1335	6283	2876
gene-LOC100283748	59	27	244	0	264	1688	625	1	718	4	0	185	36	8	62	0	0	0	0	0	0	0	0	0
gene-LOC100193771	1205	464	323	973	449	1254	246	462	199	719	401	611	245	294	990	467	130	310	363	104	638	83	87	225
gene-LOC100275965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
